SEQUENTIAL
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880000;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880001;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880002;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880003;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880004;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880005;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880006;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880007;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880008;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880009;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880010;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880011;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880012;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880013;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880014;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880015;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880016;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880017;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880018;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880019;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880020;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880021;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880022;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880023;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880024;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880025;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880026;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880027;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880028;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880029;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880030;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880031;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880032;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880033;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880034;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880035;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880036;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880037;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880038;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880039;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880040;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880041;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880042;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880043;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880044;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880045;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880046;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880047;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880048;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880049;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880050;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880051;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880052;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880053;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880054;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880055;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880056;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880057;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880058;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880059;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880060;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880061;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880062;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880063;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880064;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880065;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880066;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880067;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880068;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880069;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880070;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880071;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880072;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880073;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880074;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880075;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880076;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880077;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880078;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880079;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880080;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880081;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880082;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880083;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880084;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880085;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880086;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880087;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880088;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880089;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880090;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880091;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880092;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880093;
294800350780842473;4299731400011041034.zcc.openapi.zaloapp.com;[authentication username=xxx password=yyy];88880094;
